Gene_Symbol	log2FC	pval	qval	tumor_mean_log2	normal_mean_log2
OR9I3P	-0.0174070821937211	8.019980856018099e-07	1.3366165549507654e-06	0.0079976834412449	0.0254047656349661
LINC01623	0.0095444982596631	8.035311715549559e-07	1.339112849721396e-06	0.0112236279220066	0.0016791296623435
ACTR1AP1	0.0321450241258504	8.085521596522628e-07	1.3474213815335312e-06	0.0616253312870945	0.029480307161244
ERC2	-0.1085314560637626	8.087182197053906e-07	1.3476389865682509e-06	0.3816273917493489	0.4901588478131116
KLHDC1	0.2677544805171168	8.109833708332913e-07	1.3513543209173498e-06	2.072796954846316	1.8050424743291995
LINC01620	0.0220977689080572	8.111074946995746e-07	1.3515018584636648e-06	0.035820473850684	0.0137227049426268
CYP4A11	0.2454265594032223	8.131422972461689e-07	1.3548328976137911e-06	0.4470857654425131	0.2016592060392908
AGTR1	0.38040649381693	8.167695804976359e-07	1.3608168709242971e-06	1.6654752510107902	1.2850687571938602
LINC02017	0.0410162726983136	8.174830453657284e-07	1.361945829857053e-06	0.0447666561084585	0.0037503834101448
CACNA1B	0.3384340399268624	8.182935156952866e-07	1.3632362960278247e-06	0.5729396807697965	0.2345056408429341
ARHGEF26-AS1	0.147960354362401	8.188363704223671e-07	1.3640808342711555e-06	0.2221612272499564	0.0742008728875553
LINC02312	0.0086813352970697	8.243190124555954e-07	1.3731540165382406e-06	0.0097669358548212	0.0010856005577514
TPT1P2	0.0345823051723732	8.253457330881576e-07	1.374804036231664e-06	0.0396567303771305	0.0050744252047572
EIF4A1P11	0.0826893570124616	8.32596261196382e-07	1.3868206460887154e-06	0.1091903342159762	0.0265009772035145
TMPRSS12	0.0258051082986769	8.329393760486434e-07	1.3873313182371327e-06	0.0423299437806838	0.0165248354820069
ECSCR	-0.3283463457042179	8.363943483867781e-07	1.3930247814262929e-06	2.091888609536656	2.420234955240874
RPL21P121	0.0583375145050372	8.380999552421015e-07	1.3958042839606023e-06	0.0882760660342183	0.0299385515291811
RN7SL809P	0.2839687985937685	8.398439223662668e-07	1.3986474266372406e-06	0.9772596299716928	0.6932908313779241
LINC01193	0.0090289438729732	8.42428258087117e-07	1.4028897798432514e-06	0.0100966386389105	0.0010676947659373
H2BC3	0.0568877792761292	8.452259663879939e-07	1.4074870733196887e-06	0.0715255694156687	0.0146377901395395
RPL7P46	0.0798845901135933	8.473730298978954e-07	1.4110005445673767e-06	0.1281498355714467	0.0482652454578533
SLC35F4	0.1829682930237781	8.485288078048501e-07	1.4128631440113898e-06	0.2701505908884027	0.0871822978646246
MRPS21P9	0.0778615349321147	8.502741019717841e-07	1.4157071252451474e-06	0.0977709031453979	0.0199093682132832
TRBV6-4	-0.1869620679452672	8.580668689053931e-07	1.4286194632343242e-06	0.3216369768465414	0.5085990447918087
RPL39P29	0.0841606688971939	8.623056050305234e-07	1.4356137236025832e-06	0.0867730626443846	0.0026123937471907
MIR942	0.1323362720065809	8.637238465367364e-07	1.4379118623343555e-06	0.1415238122934291	0.0091875402868482
LAMTOR5P1	0.0911757797692669	8.665283002072282e-07	1.4425174394491123e-06	0.1395039920924174	0.0483282123231504
ZNF844	0.253728541183142	8.771093761556509e-07	1.4600678584013643e-06	1.9706215645082743	1.7168930233251325
RNU6-891P	0.115415273227309	8.807766861543277e-07	1.4661083396228277e-06	0.1297230609683801	0.014307787741071
MIR4531	0.204033906635855	8.828522503197918e-07	1.4694988462091385e-06	0.204033906635855	0.0
MIR181B1	0.1263865120769853	8.846076966104718e-07	1.4723562459535032e-06	0.1297788118441241	0.0033922997671387
NR4A1AS	-0.5244478933921939	8.890536573225205e-07	1.4796913374709247e-06	1.4478563897747112	1.972304283166905
SNORD91A	0.2054296825935411	8.898471254575332e-07	1.4809470475474554e-06	0.5191606201209136	0.3137309375273724
KCNH6	0.6021254304511598	8.907784119774159e-07	1.4824320047200725e-06	1.3810395169738288	0.7789140865226689
SMG1P5	0.0935498698043248	8.931480021178673e-07	1.4863103494760268e-06	0.4970008307390466	0.4034509609347217
MIR766	0.1115574377097925	8.977632428492709e-07	1.493925235044951e-06	0.1115574377097925	0.0
RN7SL569P	0.0779068773745973	8.990337243853564e-07	1.4959738420925529e-06	0.0982454175335827	0.0203385401589854
IGKV1OR9-1	0.0852969780582033	8.999870534793405e-07	1.497494557552561e-06	0.0873434028746193	0.0020464248164159
F10-AS1	0.0789105648273558	9.010978341668974e-07	1.499277113077234e-06	0.1148316679452927	0.0359211031179369
CYP3A7	-0.1208842436611295	9.125599012294468e-07	1.5182815790659622e-06	0.2242020176459163	0.3450862613070459
NUP50P1	0.0215538462901697	9.142291683521336e-07	1.52099221517086e-06	0.0308066256333992	0.0092527793432295
SRD5A3P1	0.0561176247415023	9.190449616358152e-07	1.5289372227607872e-06	0.0591565877542326	0.0030389630127302
GAPDHP39	0.0348120750946798	9.231423290212844e-07	1.535686402456483e-06	0.0577339657331808	0.0229218906385009
FAM86B3P	-0.1984676781390426	9.245090869784592e-07	1.5378927053657355e-06	1.2079334658738452	1.4064011440128878
ALOX15P2	0.0139457682369542	9.274052700838134e-07	1.5426428557556014e-06	0.0167140957003671	0.0027683274634129
RNU6-1315P	0.1142677983858945	9.34267791151074e-07	1.553989894613536e-06	0.1191030353517488	0.0048352369658542
SLC2A3P4	0.0561508469355293	9.353964335928112e-07	1.55579906028736e-06	0.164951522543096	0.1088006756075666
IQCF4P	-0.0194320241011426	9.370794285501944e-07	1.5585300545252654e-06	0.0058631746213634	0.0252951987225061
LINC02382	0.163215444205836	9.430248369927282e-07	1.5683496522750591e-06	0.1791961982224067	0.0159807540165706
ATP5MC1P3	0.1116761329361327	9.430801700782794e-07	1.5683730031924869e-06	0.1971155569305813	0.0854394239944485
DRD3	0.0140753436669937	9.438726930514848e-07	1.5696222691541807e-06	0.0192283714255754	0.0051530277585817
FAM184A	-0.2106198620942649	9.590266561563188e-07	1.5947528765872468e-06	0.8874186817584371	1.098038543852702
NPS	0.0409471193463606	9.621954878077555e-07	1.5999522378913482e-06	0.0465167395410542	0.0055696201946936
TECRP2	0.0246183760056735	9.708639670927062e-07	1.6142956353419064e-06	0.0302718040923102	0.0056534280866366
PRPF39	-0.236071040348607	9.733621774208534e-07	1.6183786649798131e-06	4.105609924886997	4.341680965235604
UGT2B7	0.687410619637415	9.807401824852595e-07	1.6305744631715967e-06	2.9478320204082125	2.260421400770797
EAF1-AS1	-0.0382179915155233	9.816510300660814e-07	1.6320173957791256e-06	0.0815161018334334	0.1197340933489568
MIR4294	0.1455250293392865	9.855576936347158e-07	1.638440596998896e-06	0.1455250293392865	0.0
LINC01358	-0.0946810797503263	9.887404389435508e-07	1.643659810572214e-06	0.2610767608317376	0.3557578405820639
RPL13AP	0.0322884869920923	9.898284056788237e-07	1.6453964070415806e-06	0.0361877898660452	0.0038993028739528
RNU2-46P	0.1343992257411385	9.937312365959912e-07	1.6518118086822292e-06	0.1901664817680574	0.0557672560269189
EIF4A1P9	0.0201681395577473	9.943466028045329e-07	1.6527623590968343e-06	0.0301544623089211	0.0099863227511738
RPS3AP51	0.0463285044651443	9.946341008375195e-07	1.653167881061206e-06	0.0998695827737827	0.0535410783086384
LINC00399	0.054659753637621	9.950896542609033e-07	1.6538526779038912e-06	0.0608306952380293	0.0061709416004082
TMEM207	0.0182114671832145	9.962402651336418e-07	1.6556925593027909e-06	0.0210199672699227	0.0028085000867081
CACTIN-AS1	-0.1211649615501511	9.968221595725182e-07	1.6565871478837622e-06	0.4993890237707687	0.6205539853209199
IGHD3-16	0.3039296030931038	9.99084901781225e-07	1.6602748835953137e-06	0.3449388832920096	0.0410092801989057
KNOP1P5	0.0288759266259515	1.0003386910990423e-06	1.662285696518521e-06	0.0338170611255863	0.0049411344996348
KCNH1-IT1	0.0935889797577262	1.002578280490695e-06	1.6659343883803297e-06	0.1411847647516733	0.047595784993947
SIX3	0.4118480247488592	1.003126423027852e-06	1.666772290977028e-06	0.9306968852306542	0.518848860481795
SETP2	0.02316807518346	1.0104894595701378e-06	1.6789330994485116e-06	0.0309215214842547	0.0077534463007947
RNVU1-29	0.1575017447861206	1.017711450139368e-06	1.690858505716875e-06	0.2374604043810047	0.079958659594884
LINC02529	0.0219391565544571	1.0194734567544198e-06	1.693711872734073e-06	0.0235594055369911	0.0016202489825339
NSA2P2	0.0501793729882735	1.0205124560754125e-06	1.6953638676751223e-06	0.1019734060204481	0.0517940330321746
EIF3IP1	0.0188021471128596	1.0216830713861994e-06	1.697234360452704e-06	0.021939445046859	0.0031372979339994
LIFR	-0.3757994671254607	1.0222177382849149e-06	1.6980482893303145e-06	2.577378578581216	2.9531780457066765
ATP5F1EP1	-0.1405262051254441	1.023857312671304e-06	1.7006974744109798e-06	0.1482695234526023	0.2887957285780464
SSTR4	0.0521867887867906	1.0301682738338731e-06	1.7111055834503071e-06	0.069446002109242	0.0172592133224514
ARHGAP36	0.3307546496504652	1.037440825105918e-06	1.723109909881624e-06	0.3634983287049965	0.0327436790545313
HDHD5-AS1	0.1708667385945276	1.0390231912684032e-06	1.7256626372275346e-06	0.6623147802372844	0.4914480416427568
TRAJ32	0.1681683402919984	1.045751112125119e-06	1.7367607669757877e-06	0.1729014787653603	0.0047331384733618
SLC25A5-AS1	0.1745854763520616	1.0462167677826544e-06	1.7374581467325775e-06	1.1450816891783833	0.9704962128263216
MIR580	0.1459517051508451	1.047185551935606e-06	1.7389909773355275e-06	0.1593652126018162	0.013413507450971
PTH	-0.0806795636256364	1.0527165857817682e-06	1.7480995654773368e-06	0.0405827239785098	0.1212622876041463
NETO1-DT	0.0442198728152577	1.0543367737726098e-06	1.750713445021914e-06	0.0524545837987816	0.0082347109835239
PRDM5	-0.2001497859874328	1.054602723772058e-06	1.7510784985490842e-06	1.4151959876941007	1.6153457736815335
HAUS6P1	0.0183946468421342	1.0547939699225176e-06	1.7513194861687824e-06	0.0286982262526408	0.0103035794105065
PPP1R35	0.3520362826487293	1.0559404347139917e-06	1.7531463737075154e-06	4.407472602975133	4.055436320326404
GPR79	0.046611482543786	1.0561353255806922e-06	1.753393300822006e-06	0.0803844771692075	0.0337729946254214
UBE2NL	0.0374041740103563	1.0602765773801387e-06	1.760191658816051e-06	0.0437233987140192	0.0063192247036629
DCAF13P3	0.0588440903676187	1.0626044054377902e-06	1.763979044027017e-06	0.1402574287635351	0.0814133383959164
RPL35AP29	0.0840071956769271	1.0628250721842709e-06	1.764268252773173e-06	0.150066426764307	0.0660592310873798
LINC00200	0.0279759353231462	1.064129819821119e-06	1.7663569100797891e-06	0.0533505171108406	0.0253745817876944
GAREM1	0.3472496900595692	1.064364405050494e-06	1.7666690920171247e-06	3.046743498655897	2.699493808596328
RNA5SP25	0.136910468251593	1.065598269502853e-06	1.7686398126314176e-06	0.1542699345843199	0.0173594663327269
RACK1P1	0.0365156069025598	1.0663752472175854e-06	1.7698520707807875e-06	0.0683151475939246	0.0317995406913648
SCTR-AS1	-0.6635422321101725	1.070528159466953e-06	1.776666982123299e-06	3.3768288692278245	4.040371101337997
BCS1L	-0.2010752747470006	1.0739141430680563e-06	1.7822085455503527e-06	4.341041725100188	4.542116999847188
MIR3129	0.1448810856673725	1.0886829995500343e-06	1.8066391859887017e-06	0.1448810856673725	0.0
EWSR1	-0.1810973048801498	1.089253942915786e-06	1.8075076787901343e-06	5.977272228344501	6.158369533224651
ACY3	0.4328952133286421	1.0898857696958377e-06	1.8084771212139496e-06	4.174974822198156	3.7420796088695134
MNX1-AS2	-0.3705855015401202	1.0926044484375838e-06	1.81290909792304e-06	2.463377680078408	2.833963181618528
RN7SL267P	0.0567923116605873	1.0950320218231827e-06	1.8168576905857124e-06	0.0595462650214048	0.0027539533608175
ZNF603P	0.1284261787256844	1.09636958705327e-06	1.8189974951058097e-06	0.2438638699092967	0.1154376911836123
SNORA15	-0.1472868409039566	1.0972581277007882e-06	1.820392164162284e-06	0.1619911401962813	0.3092779811002379
RPSAP40	0.0176864794668874	1.1007184383380018e-06	1.8260531873751468e-06	0.0182903453527732	0.0006038658858857
RNU6-122P	0.1377517011934484	1.1043584299972992e-06	1.8320117875680212e-06	0.1696792389364963	0.0319275377430478
GDF5-AS1	0.0172015608310881	1.108227752813856e-06	1.8383502863858092e-06	0.0203482552783641	0.0031466944472759
RNU6-988P	0.1523656840010229	1.1089604455450086e-06	1.8394853542969045e-06	0.1853563925526049	0.032990708551582
RNA5SP296	0.1342850804073212	1.1091889931077116e-06	1.8397841100579543e-06	0.1606932184512707	0.0264081380439495
MIR302CHG	0.0611648983765249	1.1164234149907823e-06	1.8517028012305635e-06	0.1447487655502747	0.0835838671737498
LRRFIP1P1	-0.2029687474930934	1.1171618258011062e-06	1.852846621002472e-06	1.1958732952137785	1.3988420427068715
SLC8A1-AS1	0.0819571943219677	1.1213941516602787e-06	1.8597848514697716e-06	0.0923089348737299	0.0103517405517622
SEMA4G	0.4092624572281025	1.1240402530879571e-06	1.8640919046756665e-06	4.015572398256536	3.6063099410284334
PCDHGA4	0.1944841431729072	1.1247369327181937e-06	1.8651658303572487e-06	0.8373733204160082	0.642889177243101
OR3A1	0.0342434783813284	1.1265463020863302e-06	1.8680847695194496e-06	0.0486575868178269	0.0144141084364985
TEKT1	0.3067663080702835	1.1283878773302692e-06	1.8710568565772413e-06	0.3165460323410236	0.00977972427074
RPL7P51	0.0687818542196236	1.1324173931073782e-06	1.8776564991052708e-06	0.0758744865494814	0.0070926323298578
ADH5P3	0.0213353556612598	1.1336579496709652e-06	1.879631405814676e-06	0.0300895225701906	0.0087541669089308
HSPD1P16	0.0563239991197402	1.1374647462265732e-06	1.88586084033252e-06	0.0816135447819609	0.0252895456622207
GAPDHP23	-0.1209221730513676	1.138032585795466e-06	1.8867199333777124e-06	0.0766868215101074	0.197608994561475
SNORD56B	0.1375117127292685	1.1439459538820695e-06	1.8964408022499573e-06	0.1375117127292685	0.0
AFM	-0.156446046289815	1.1493586159978402e-06	1.905330785301587e-06	0.1699268265111076	0.3263728728009227
TRAV33	0.15548156281983	1.152729884613718e-06	1.9108360527821865e-06	0.1576470170201091	0.002165454200279
RPL34P1	0.0628484417855773	1.1530479243818706e-06	1.9112798404413117e-06	0.0910792288955111	0.0282307871099338
RNU7-125P	0.1726008399437037	1.1538152001235317e-06	1.9124682055898747e-06	0.1726008399437037	0.0
ACACB	-0.3359839582738098	1.1558940551312104e-06	1.915830336969525e-06	3.0897067000289677	3.425690658302777
LINC02016	0.0230511922197485	1.1595350827649392e-06	1.9217812765011964e-06	0.025353393975496	0.0023022017557475
LINC02518	-0.1817143431690329	1.165508177129239e-06	1.931596630758476e-06	0.2953323141319584	0.4770466573009913
PRDX3P2	0.1080457060249095	1.168026077191297e-06	1.9356850850333718e-06	0.2681402250166352	0.1600945189917257
XKR3	0.0414521263828898	1.168220632333563e-06	1.9359230391489264e-06	0.0479059917674603	0.0064538653845704
UNC13A	0.4895063164086743	1.1726563622378268e-06	1.9431889512027023e-06	1.492042142061757	1.0025358256530823
ANKRD20A9P	-0.0359084599998558	1.1739451476362906e-06	1.945239708468789e-06	0.0213248869513007	0.0572333469511565
LINC01362	0.015331071733105	1.1824499979271865e-06	1.959246862158984e-06	0.0209231867466961	0.0055921150135911
LINC00632	0.0590940398472586	1.186925889147224e-06	1.966577347827162e-06	0.1509715384934015	0.0918774986461429
HMGN2P24	0.0610814299124636	1.1874434284763148e-06	1.9673490207366363e-06	0.0747119395775207	0.013630509665057
HHATL	-0.2311913086423882	1.187595546903717e-06	1.9675152256170714e-06	0.3593605660753423	0.5905518747177305
SNORD3B-2	-0.0963888134080343	1.1877864908316652e-06	1.9677457362397308e-06	0.091345059528342	0.1877338729363764
HNRNPA1P58	0.0344844952246061	1.189002397213309e-06	1.969674156095425e-06	0.0428872662676623	0.0084027710430562
SIK1	0.5380597062078265	1.190860870229196e-06	1.9726668224975064e-06	1.3017618492721372	0.7637021430643107
ZNF83	0.3394988407549983	1.1924161424995442e-06	1.9751569962676705e-06	4.117036934700507	3.777538093945509
RN7SL672P	0.0646792649552524	1.1946852578778996e-06	1.9788293342949884e-06	0.0771071969756748	0.0124279320204224
RN7SL861P	0.0768348894919333	1.195153480803865e-06	1.979518555202006e-06	0.1077961969127997	0.0309613074208664
TESC-AS1	0.1109510827280683	1.1959176317260705e-06	1.9806978366641786e-06	0.2990013929177978	0.1880503101897294
GABRG2	0.1325678907657454	1.2009469154693283e-06	1.988940688207728e-06	0.1540713297922295	0.021503439026484
PRAMENP	0.1402062048319878	1.202865670208876e-06	1.9920315624972105e-06	0.1440531585863349	0.0038469537543471
RNU6-514P	0.1082157307984647	1.2061543960499929e-06	1.9973908384535588e-06	0.1143182999617782	0.0061025691633134
BCRP2	-0.0200431456025327	1.208358927928087e-06	2.0009543009358065e-06	0.0196933356806907	0.0397364812832234
ASS1P7	0.0208873068806069	1.2223991019418186e-06	2.0241155588959e-06	0.0259490028713898	0.0050616959907829
HNRNPA1P66	0.0289636248455544	1.2242320486488055e-06	2.027062281345261e-06	0.0452884982941714	0.016324873448617
CKAP2LP1	0.0093177440384671	1.2263729258697457e-06	2.0305185906880853e-06	0.0109788464188211	0.0016611023803539
LRRK2-DT	0.1539004642406246	1.2268425012022655e-06	2.031207527163788e-06	0.6407764931766794	0.4868760289360547
SNHG25	-0.3997689922207077	1.229523727108557e-06	2.035484395684559e-06	2.1491521234352917	2.548921115655999
TRAJ26	0.1658056848544678	1.2295328969035554e-06	2.035484395684559e-06	0.1789750189181629	0.013169334063695
TARID	0.0457326782445717	1.231269776338102e-06	2.038182115705983e-06	0.1160694221900379	0.0703367439454662
NSA2P1	0.062963715807409	1.2312459102750276e-06	2.038182115705983e-06	0.1297005203569952	0.0667368045495861
ADAMTS10	0.404794836596011	1.232615531528442e-06	2.04032088897905e-06	3.29732840553696	2.892533568940949
ID2B	0.0541375223023336	1.2333576703555515e-06	2.0414603667339768e-06	0.0781038238059329	0.0239663015035993
FOXD4L3	0.0257545301107132	1.2349188861899824e-06	2.043955426846257e-06	0.0362057994524353	0.0104512693417221
LINC02660	0.0476922657909301	1.235386936210501e-06	2.044641013166031e-06	0.0529932050224054	0.0053009392314752
ZNF587	0.2601444530005352	1.2364201248123167e-06	2.046261837935574e-06	3.096449581480785	2.83630512848025
RNU6-903P	0.1486192405445805	1.2428700866136886e-06	2.056846831500201e-06	0.1732934874416581	0.0246742468970776
KRTAP4-17P	0.0881769881925518	1.2451193703254965e-06	2.060479432019127e-06	0.0899048304145749	0.001727842222023
MIR555	0.1306797687612969	1.252577340787161e-06	2.0727309091525264e-06	0.1306797687612969	0.0
CUBNP3	0.026365228725092	1.252733850224188e-06	2.0728995860945853e-06	0.0304150339626757	0.0040498052375837
NCF4-AS1	0.0552871473502294	1.2636787510449215e-06	2.090919029500684e-06	0.0752324214263397	0.0199452740761102
IGKV2OR2-10	0.0725100795164885	1.2668046732310505e-06	2.0959999607362675e-06	0.0729315012694528	0.0004214217529643
MIR5187	0.1286543737738756	1.2712714607874268e-06	2.103298890256917e-06	0.1299060408388144	0.0012516670649387
PCDHGB1	0.2517125523178343	1.2764878654764316e-06	2.111837359810341e-06	0.6560034015443502	0.4042908492265159
LINC02683	0.0804482766624261	1.2825435553809123e-06	2.12176354895587e-06	0.0818393289663059	0.0013910523038798
AKR1B1P7	0.0190372467169391	1.2857153814846185e-06	2.126918189004738e-06	0.0259250928432969	0.0068878461263577
PAXBP1	-0.2374493619167355	1.2876416685580936e-06	2.1300120140748884e-06	3.4572990162319224	3.694748378148658
HMGB3P6	0.0429390740310082	1.293158642878853e-06	2.138951860550651e-06	0.0610550263133682	0.01811595228236
ASCL5	-0.2819454176894558	1.2931039662729394e-06	2.138951860550651e-06	0.9875050805784128	1.2694504982678687
LINC02420	0.0209409334402537	1.2960724520222191e-06	2.1436780993166664e-06	0.0229379946956147	0.0019970612553609
VSTM2B	0.0399092873527884	1.2962250149014689e-06	2.143837078858593e-06	0.057773785791797	0.0178644984390085
DCDC1	0.0930453389909263	1.3072542479651471e-06	2.161984274414884e-06	0.2415371662871831	0.1484918272962568
ZSCAN5A-AS1	0.0388199607870398	1.31111438482612e-06	2.1682738957837637e-06	0.0877632791358566	0.0489433183488168
MIR5585	0.1570796894348182	1.3136116792800343e-06	2.172309247754017e-06	0.1586098572798493	0.0015301678450311
MTND6P18	-0.0306162645486018	1.314332363465104e-06	2.173406409906029e-06	0.0146676374961992	0.0452839020448011
DDX55P1	0.0423018907396221	1.318901761383123e-06	2.1808675098325545e-06	0.0832496202244839	0.0409477294848617
LINC02692	0.0329969512292363	1.3194556871647783e-06	2.1816884728524056e-06	0.0494072804436557	0.0164103292144194
RPL12P41	0.1139176622030805	1.3207998102582676e-06	2.1838158799072577e-06	0.2175461258053697	0.1036284636022892
CTAG1B	-0.0030046881822148	1.3254537501698697e-06	2.191415328383406e-06	0.0	0.0030046881822148
TPD52L3	-0.0075362972574198	1.3280017420821516e-06	2.1955324352643984e-06	0.0030985440666054	0.0106348413240253
LDHAL6A	0.0467086946648705	1.3311943737341608e-06	2.200714894588505e-06	0.1515068862537221	0.1047981915888515
EBLN2	-0.2270749791836368	1.3338471724727313e-06	2.2050044962073154e-06	1.1591795668543252	1.386254546037962
MIR4428	0.1477720736265774	1.3471938510039794e-06	2.226971182000833e-06	0.1495229146980571	0.0017508410714796
GDF15	0.6689192113800138	1.347413978842511e-06	2.227238129706513e-06	5.641551427396839	4.972632216016825
RNY3P13	0.1286346013312626	1.3486935077033465e-06	2.229256138630424e-06	0.1338043644886939	0.0051697631574312
ARIH2P1	0.020754959198245	1.3576216533069938e-06	2.243915824016808e-06	0.0315089903904206	0.0107540311921755
KBTBD11-AS1	-0.1984874362888539	1.3603439149239598e-06	2.248317417720806e-06	0.8067947348199421	1.005282171108796
LINC02570	0.0736727937900779	1.3631118959010236e-06	2.252794188065124e-06	0.0794511378204214	0.0057783440303434
MIR3161	0.1443209105945334	1.3652937584347647e-06	2.2563019419949194e-06	0.1457910191359034	0.0014701085413699
HLA-J	0.2847396098938859	1.3675899593290411e-06	2.2599983395072944e-06	1.460080828280217	1.1753412183863308
MTCO1P7	0.0125016942358832	1.373688477672392e-06	2.26997762710258e-06	0.0146394852966133	0.00213779106073
ATP6V0CP1	0.0804532017548521	1.3756435406642877e-06	2.273109412751717e-06	0.1523767528731363	0.0719235511182842
LINC01205	0.0085211428987089	1.3783721576606757e-06	2.2775190887139594e-06	0.0091507327165799	0.000629589817871
RN7SKP51	0.1149055594474141	1.3795261092030476e-06	2.2793266347550966e-06	0.1198659804984998	0.0049604210510856
LINC01979	0.1487034784363287	1.3864046883665332e-06	2.290592147267722e-06	0.5091528351111396	0.3604493566748109
LINC01065	0.0652391758833642	1.3883751150090882e-06	2.2937478737831748e-06	0.0803288783249988	0.0150897024416345
RNU6-987P	0.0919641648420033	1.3907006850646287e-06	2.297490036106508e-06	0.0946714905754957	0.0027073257334924
RPL3P8	0.0187563428547645	1.391557393829875e-06	2.2988053641460644e-06	0.0234386250841531	0.0046822822293885
IGHD6-19	0.3285075734950572	1.3951772688859123e-06	2.3045848058982663e-06	0.3350017606183104	0.0064941871232531
SERBP1P6	0.0476303731171518	1.3951637316912594e-06	2.3045848058982663e-06	0.1100043730346089	0.062373999917457
C19ORF67	0.0984405879695721	1.3956670330956586e-06	2.305293552991489e-06	0.2652422350451364	0.1668016470755642
PAGE2B	0.1828046989421544	1.397392647267396e-06	2.308043465320501e-06	0.2416692504452002	0.0588645515030458
MIR581	0.1198606869484614	1.4006190513911274e-06	2.3132718532825065e-06	0.1251666525729989	0.0053059656245374
LINC02671	0.0224527580678518	1.403129325965419e-06	2.3173170736072072e-06	0.029166405178678	0.0067136471108261
MIR4251	0.1557767123537416	1.4055186569606055e-06	2.3211622082993923e-06	0.1557767123537416	0.0
RNA5SP207	0.1109251332012071	1.4093105171607437e-06	2.32732313316519e-06	0.1173978828644377	0.0064727496632306
DEFB109A	0.1472754450656292	1.410284919176063e-06	2.3288309986585457e-06	0.2785212126446397	0.1312457675790104
KLHL13	0.2376049604909411	1.4105079062838354e-06	2.3290979608935152e-06	1.2755010911622062	1.037896130671265
PGGT1BP1	0.0371792301358728	1.411070508670898e-06	2.329925664493242e-06	0.0608334782391525	0.0236542481032796
RPL7P17	0.0661762896887872	1.4114683986094037e-06	2.330481338722934e-06	0.153626110607479	0.0874498209186918
KIF25-AS1	0.0677693166284658	1.414154038395375e-06	2.334814113728891e-06	0.0998799941477709	0.0321106775193051
REG4	1.308108242070281	1.4213154205476048e-06	2.346535786457408e-06	5.720424380635123	4.412316138564842
PPIAP49	0.0585227169183301	1.4215332956728095e-06	2.346793481820517e-06	0.0957647001391532	0.0372419832208231
RPS26P21	0.1041926103939154	1.4218081582269678e-06	2.347145230605732e-06	0.1823791926706498	0.0781865822767343
ZNF467	0.3734523076298912	1.4385599023694386e-06	2.374696084653658e-06	3.316815644050109	2.9433633364202176
SLC25A39P2	0.0916855900274301	1.4409323854627732e-06	2.3785090771250347e-06	0.1015137545331426	0.0098281645057124
COLQ	0.1899750696462716	1.4463606567801998e-06	2.3873656279964167e-06	1.1428995959377526	0.9529245262914808
RNVU1-21	0.0801554346443735	1.4479440410413004e-06	2.389875307093285e-06	0.0801554346443735	0.0
MIR4714	0.122589172441548	1.4492061306462252e-06	2.391851808351047e-06	0.1258412584880507	0.0032520860465026
PRB2	0.2108962966685861	1.449267482423016e-06	2.391851808351047e-06	0.2170337825359216	0.0061374858673355
LNCOC1	0.0735838058680705	1.4537948769117062e-06	2.399219509661544e-06	0.1727751498522793	0.0991913439842088
HHIP-AS1	-0.3964335987555738	1.4582675068683887e-06	2.406496195945218e-06	1.880591540739908	2.277025139495481
HECW1-IT1	0.0127034498104481	1.4621274056641015e-06	2.412761138373111e-06	0.014648282640667	0.0019448328302188
LINC02319	0.0537701166589954	1.4665506164204372e-06	2.419955057471589e-06	0.0666776363102533	0.0129075196512579
NLRP6	0.2474225494139318	1.4709529414318958e-06	2.4271138894594145e-06	0.8162830467828087	0.5688604973688769
RNU6-62P	0.1346529546498258	1.472223857383588e-06	2.429105410562269e-06	0.1470790683748462	0.0124261137250203
SHMT2	0.2356329300720157	1.4751430053742472e-06	2.4338161517798816e-06	5.615777418527508	5.3801444884554925
TAX1BP1-AS1	0.0518356712105445	1.4776405841561815e-06	2.437830973304669e-06	0.128837457345759	0.0770017861352144
PRR13P1	0.0599481220073558	1.481562734436503e-06	2.444195620873356e-06	0.0764697944601389	0.0165216724527831
HSPA8P14	0.0451439251416165	1.490263309536912e-06	2.458442539212604e-06	0.1020534070745386	0.056909481932922
KRTAP5-7	0.082977868972606	1.4933459195656285e-06	2.4634208346120173e-06	0.1354920513918466	0.0525141824192406
LINC00269	0.0756834831315182	1.498177670424536e-06	2.471283951970152e-06	0.0847775623057217	0.0090940791742034
LINC01022	0.1635100207090423	1.505824686329492e-06	2.483682179788378e-06	0.213963185466825	0.0504531647577827
RNA5SP450	0.1827103706158639	1.5057600297500394e-06	2.483682179788378e-06	0.2424216709348496	0.0597113003189857
IGLVI-20	0.122409460759069	1.5082070833588474e-06	2.487503644975281e-06	0.1231765887832165	0.0007671280241475
LINC01322	0.1839116919002199	1.5109699976473351e-06	2.4919523426244498e-06	0.1855447417196259	0.0016330498194059
LINC02141	0.0040555994270303	1.51194429018916e-06	2.493450915286556e-06	0.0042114703146548	0.0001558708876244
HSPB3	0.2606914832394413	1.512223267144367e-06	2.493802715034619e-06	0.3458648780334858	0.0851733947940445
GJB7	0.1793418885681678	1.5145839811694755e-06	2.497587321355404e-06	0.2106526869073698	0.031310798339202
RNU6-442P	0.1034850987226674	1.5218167868536996e-06	2.5094054527340984e-06	0.1047477432499537	0.0012626445272863
